GenoWGS	Group	Female	Male	HeadingDate	PlantHeight	GrainYield
F042_x_M007	hybrid	F042	M007	152.922158575111	90.8317197146187	10.1716864848637
F042_x_M008	hybrid	F042	M008	152.011937338058	90.5432021395466	10.3987241463902
F042_x_M009	hybrid	F042	M009	151.722167580394	90.9054829616551	10.791986381121
F042_x_M010	hybrid	F042	M010	153.427610108947	94.1714954141881	10.2824463320458
F042_x_M011	hybrid	F042	M011	153.176498927031	89.1150492730931	9.58329831790277
F043_x_M001	hybrid	F043	M001	150.702794572827	93.1362494980947	9.61345238780381
F043_x_M002	hybrid	F043	M002	149.763154435391	90.0744496513039	9.3990436655267
F043_x_M003	hybrid	F043	M003	151.073736599853	88.0904221877929	9.38178810680257
F043_x_M004	hybrid	F043	M004	151.352214640111	93.9910742076059	9.89603954649178
F043_x_M005	hybrid	F043	M005	150.335264459198	96.201757978964	10.1350238190048
F043_x_M007	hybrid	F043	M007	151.201420459139	94.1783427992342	10.0842122028429
F043_x_M008	hybrid	F043	M008	150.160965106597	90.8554521219808	9.92073444351309
F043_x_M009	hybrid	F043	M009	150.722176930757	89.3304562832847	10.2845096629657
F043_x_M010	hybrid	F043	M010	150.097268774663	94.9115660625441	10.0356939324929
F043_x_M011	hybrid	F043	M011	151.491497717035	88.9777948015747	9.79911769761266
F044_x_M001	hybrid	F044	M001	150.452010685072	91.6507418840652	10.0170049856267
F044_x_M002	hybrid	F044	M002	149.52803804246	89.6227307759201	10.1373989942496
F044_x_M003	hybrid	F044	M003	151.300218786334	87.7648484262379	9.76252307279269
F044_x_M004	hybrid	F044	M004	151.166021208744	90.6524400781134	9.77067471807987
F044_x_M005	hybrid	F044	M005	150.365727635837	94.353891319149	10.5077155606416
F044_x_M007	hybrid	F044	M007	151.06972163843	92.1651893062518	10.3846445710153
F044_x_M008	hybrid	F044	M008	150.539390936189	93.1300027676042	10.3737116151805
F044_x_M009	hybrid	F044	M009	151.025475142975	89.4620334579463	10.1909257503325
F044_x_M010	hybrid	F044	M010	150.105477557182	91.5048521775094	10.4155778127548
F044_x_M011	hybrid	F044	M011	150.792890071514	90.1879487544052	10.4798327047949
F045_x_M001	hybrid	F045	M001	151.373545433217	97.1675200236832	9.87020714891328
F045_x_M002	hybrid	F045	M002	150.249805715643	95.7334920879408	9.77030259608048
F045_x_M003	hybrid	F045	M003	151.440086276451	97.0288111667617	9.82362311811804
F045_x_M004	hybrid	F045	M004	151.984599788708	99.7930897439307	9.74980352919685
F045_x_M005	hybrid	F045	M005	151.701831712122	99.8002306858454	10.2383543625267
F045_x_M007	hybrid	F045	M007	151.722521760954	98.5192006589991	10.0130525632337
F045_x_M008	hybrid	F045	M008	150.651055874517	98.6907541619217	9.9002900928188
F045_x_M009	hybrid	F045	M009	150.673699819365	96.3802999266645	10.1237901085556
F045_x_M010	hybrid	F045	M010	151.345464795704	97.3566898590133	9.72128964437428
F045_x_M011	hybrid	F045	M011	152.573187290213	91.9374342877298	9.59015731377471
F046_x_M002	hybrid	F046	M002	150.822557013361	93.039821315955	10.1674523259831
F046_x_M003	hybrid	F046	M003	150.475587935698	84.6086797269171	9.09547808836428
F046_x_M004	hybrid	F046	M004	152.235191496695	94.6225547033276	9.82370520491068
F046_x_M005	hybrid	F046	M005	151.51800711224	96.687367748675	10.314960950551
F046_x_M007	hybrid	F046	M007	151.92816494521	95.7208170039856	10.2442576996162
F046_x_M008	hybrid	F046	M008	152.138126500255	93.5469301513246	9.83601647587089
F046_x_M009	hybrid	F046	M009	151.9442114544	94.5815320074175	10.5218720634648
F046_x_M010	hybrid	F046	M010	152.115803930799	97.0839633192983	10.1965769186776
F046_x_M011	hybrid	F046	M011	151.858524491195	89.8379226568654	10.178159934964
F047_x_M002	hybrid	F047	M002	150.41872346469	91.0215563718794	10.088598588496
F047_x_M003	hybrid	F047	M003	152.247325780665	86.1115271606222	9.22776042250774
F047_x_M004	hybrid	F047	M004	152.101212527347	93.6191444388301	9.96736072028209
F047_x_M005	hybrid	F047	M005	151.373461271974	95.3543793633163	10.2439200785946
F047_x_M007	hybrid	F047	M007	152.648723122757	94.1777875074465	9.93824544390736
F047_x_M008	hybrid	F047	M008	151.044052694114	94.8522111329754	10.1962314878934
F047_x_M009	hybrid	F047	M009	151.262512603533	90.1382007720168	10.2117338911003
F047_x_M010	hybrid	F047	M010	152.46522293028	95.5952314650453	10.0493525640556
F047_x_M011	hybrid	F047	M011	152.429055164165	90.129312037109	9.96341204738702
F048_x_M002	hybrid	F048	M002	149.391487417036	89.5261146931813	9.02275115319465
F048_x_M003	hybrid	F048	M003	151.512772938775	85.7043960071115	9.19204848587414
F048_x_M004	hybrid	F048	M004	150.602126082105	93.4108340251874	9.37832243024465
F048_x_M005	hybrid	F048	M005	150.016021530557	92.8200622708074	9.50069466849532
F048_x_M007	hybrid	F048	M007	150.571689228966	92.7241121883395	9.64505574680148
F048_x_M008	hybrid	F048	M008	150.603515805112	93.3654980743188	9.80218063959281
F048_x_M009	hybrid	F048	M009	151.033965503765	88.8496886918073	9.87963099349029
F048_x_M010	hybrid	F048	M010	150.040472886869	92.337607414225	9.42033212039417
F048_x_M011	hybrid	F048	M011	151.156864005544	89.0156017919906	9.50893509840636
F049_x_M002	hybrid	F049	M002	150.244122233917	95.2871744249825	9.73191696369913
F049_x_M003	hybrid	F049	M003	151.535065554054	90.0425152345743	9.50692672596968
F049_x_M004	hybrid	F049	M004	151.19069355619	97.0507290358595	9.45073010425703
F049_x_M005	hybrid	F049	M005	150.781740372686	101.750700419113	10.0677024373654
F049_x_M007	hybrid	F049	M007	151.524340736487	99.6860165472784	10.2178266690212
F049_x_M008	hybrid	F049	M008	150.964479298085	99.2170391576398	10.001743324772
F049_x_M009	hybrid	F049	M009	150.64305791127	96.4447130323621	10.3140538718739
F049_x_M010	hybrid	F049	M010	151.202091398003	99.4158713645926	10.0012637614699
F049_x_M011	hybrid	F049	M011	152.011633521915	93.516540615052	9.83343710110122
F050_x_M002	hybrid	F050	M002	151.339686766557	98.6912033130835	9.94785016553883
F050_x_M003	hybrid	F050	M003	151.242072534877	87.9534569311409	8.76913675154959
F050_x_M004	hybrid	F050	M004	152.273733168987	96.4968326026668	9.51916606949001
F050_x_M005	hybrid	F050	M005	151.42967548928	102.05873551271	10.4129772501245
F050_x_M007	hybrid	F050	M007	152.67794420077	100.92513505228	10.2272649649518
F050_x_M008	hybrid	F050	M008	151.485521856341	97.6121422436659	9.95909547500869
F050_x_M009	hybrid	F050	M009	151.306279639193	95.6435962604839	10.3096664618246
F050_x_M010	hybrid	F050	M010	152.189988926703	97.6870511290302	9.8246083079043
F050_x_M011	hybrid	F050	M011	152.468824377378	92.8299771759291	10.137060853746
F051_x_M001	hybrid	F051	M001	149.658233851184	89.2320182582817	9.72339604569652
F051_x_M002	hybrid	F051	M002	148.918826135557	84.8055560644356	9.69571264623736
F051_x_M003	hybrid	F051	M003	150.93011285833	84.5925334044336	9.13025992910395
F051_x_M004	hybrid	F051	M004	150.67135879499	91.5384219841653	9.50317331068217
F051_x_M005	hybrid	F051	M005	149.483509791971	90.8974261323686	10.1318543305604
F051_x_M008	hybrid	F051	M008	150.096575830812	89.3927868672895	9.79631365887973
F051_x_M009	hybrid	F051	M009	150.194977053716	85.0577196930633	10.241717513849
F051_x_M011	hybrid	F051	M011	150.561637642677	87.3764289914256	10.0287763572807
F052_x_M001	hybrid	F052	M001	152.342571075193	92.7204563220152	10.1394787315997
F052_x_M002	hybrid	F052	M002	150.364036026758	90.4240595881618	9.82225018799211
F052_x_M003	hybrid	F052	M003	152.603694445869	87.6840105598354	9.13752820276994
F052_x_M004	hybrid	F052	M004	151.600314560264	92.0911480793451	9.53482679070864
F052_x_M005	hybrid	F052	M005	151.764478895303	93.6317314630775	9.66167608835042
F052_x_M008	hybrid	F052	M008	151.63363500361	92.7221636620543	9.84824787771342
F052_x_M009	hybrid	F052	M009	151.441572315611	87.4800553234143	10.1514834065427
F052_x_M011	hybrid	F052	M011	152.323198950503	89.1388362915404	9.93047111350633
F053_x_M001	hybrid	F053	M001	150.579383910592	90.316768529265	9.61159721707464
F053_x_M002	hybrid	F053	M002	150.059572609104	87.488540384586	9.81376208781066
F053_x_M003	hybrid	F053	M003	151.036251965378	86.4325818305121	9.13438455824487
F053_x_M004	hybrid	F053	M004	151.01533730099	90.6537033870312	9.74450339868055
F053_x_M005	hybrid	F053	M005	150.755132379711	92.4767505333944	9.9143843393371
F053_x_M008	hybrid	F053	M008	150.355487280618	94.1216184899082	9.99496332619987
F053_x_M009	hybrid	F053	M009	150.184591784514	88.7237814322147	10.1120421419327
F053_x_M011	hybrid	F053	M011	151.381907586219	86.1792567291593	9.61934300071956
F054_x_M001	hybrid	F054	M001	151.835068680782	90.647205545698	9.38933086669847
F054_x_M002	hybrid	F054	M002	151.145159848159	90.2782874468787	9.52616339366445
F054_x_M003	hybrid	F054	M003	152.240651659659	89.7429503920324	9.57718210235883
F054_x_M004	hybrid	F054	M004	151.83361702191	90.8054368182407	9.2009261730507
F054_x_M005	hybrid	F054	M005	151.740102655177	94.4364047914359	9.66540311779172
F054_x_M008	hybrid	F054	M008	151.785940681334	93.8770763000646	9.81682441572819
F054_x_M009	hybrid	F054	M009	150.97856805567	89.8701719077347	10.1084917661941
F054_x_M011	hybrid	F054	M011	151.685699592475	87.1526722086573	9.37442715559907
F055_x_M001	hybrid	F055	M001	151.283493089529	91.3567579557076	9.47838631116045
F055_x_M002	hybrid	F055	M002	149.613227630107	88.1906990598093	9.3800796497247
F055_x_M003	hybrid	F055	M003	150.77346391613	88.2205905450322	9.04461162102102
F055_x_M004	hybrid	F055	M004	150.153381194778	93.2181075348373	9.57026362917109
F055_x_M005	hybrid	F055	M005	150.506387985643	93.3462182423061	9.38925708043715
F055_x_M008	hybrid	F055	M008	150.516967976556	93.605654566511	9.21192038599249
F055_x_M009	hybrid	F055	M009	150.383379308311	90.685492859608	9.89334632506586
F055_x_M011	hybrid	F055	M011	151.166160887403	89.4147199068398	9.4519710868575
F056_x_M001	hybrid	F056	M001	147.960319773065	83.3910879785481	9.71837534982822
F056_x_M002	hybrid	F056	M002	147.471350836812	82.7558737733384	9.82366729481905
F056_x_M003	hybrid	F056	M003	148.502029502229	82.3528899447297	9.83915876141131
F056_x_M004	hybrid	F056	M004	147.855785228031	86.7376768598211	9.62722534638884
F056_x_M005	hybrid	F056	M005	148.192186151828	88.3059504377216	10.1637632400293
F056_x_M007	hybrid	F056	M007	147.72437974253	87.7579627438536	9.93676284024964
F056_x_M008	hybrid	F056	M008	148.141352098775	86.1453784272738	9.72389835714691
F056_x_M009	hybrid	F056	M009	148.176600269301	84.0594601382679	10.1354365046119
F056_x_M010	hybrid	F056	M010	147.737302376309	87.2935367690699	9.89865815351781
F056_x_M011	hybrid	F056	M011	149.587823688486	85.1822549940687	10.0888668823415
F057_x_M001	hybrid	F057	M001	148.28928989972	86.2898072411239	9.79888158913757
F057_x_M002	hybrid	F057	M002	147.744629173341	83.2037682126508	9.81953610062735
F057_x_M003	hybrid	F057	M003	148.973001057873	84.2268850138231	9.77289362718192
F057_x_M004	hybrid	F057	M004	148.104174143699	88.7726040338782	9.62205677301032
F057_x_M005	hybrid	F057	M005	147.654828969339	86.3784872907612	10.2543097923473
F057_x_M007	hybrid	F057	M007	148.853104733097	88.1423226765279	9.90109685602954
F057_x_M008	hybrid	F057	M008	148.221104644856	86.0436794133694	9.78208003839326
F057_x_M009	hybrid	F057	M009	148.43631498425	83.5116106400592	10.4594444916903
F057_x_M010	hybrid	F057	M010	148.151910884736	86.709798417155	10.4099080946457
F057_x_M011	hybrid	F057	M011	149.575456520415	84.9095744246573	9.75323919205834
F058_x_M001	hybrid	F058	M001	148.946947194939	86.8698069216437	10.0744359192599
F058_x_M002	hybrid	F058	M002	147.343439648237	84.2408202745326	9.87912036846012
F058_x_M003	hybrid	F058	M003	148.776416126014	85.0637212468315	9.72347970684983
F058_x_M004	hybrid	F058	M004	148.946294682185	86.2529005722682	9.65621368040523
F058_x_M005	hybrid	F058	M005	148.075947814302	86.3131217235455	9.97279863759554
F058_x_M007	hybrid	F058	M007	149.349739177834	88.7050296020128	9.57211751827044
F058_x_M008	hybrid	F058	M008	148.494451445112	87.4694253800823	10.2291037516985
F058_x_M009	hybrid	F058	M009	148.512243548741	82.5981318698559	10.380669021976
F058_x_M010	hybrid	F058	M010	148.290454504306	88.011997694242	9.88554517676518
F058_x_M011	hybrid	F058	M011	149.37299713568	85.2928489294923	9.94972594749703
F059_x_M001	hybrid	F059	M001	152.168886105023	93.0889207188723	9.58486867085889
F059_x_M002	hybrid	F059	M002	151.607006363329	91.8738538640622	10.1546892388135
F059_x_M003	hybrid	F059	M003	152.525523987405	91.8096974215775	9.32581644184097
F059_x_M004	hybrid	F059	M004	152.373479116418	94.5983258578046	10.0192585952398
F059_x_M005	hybrid	F059	M005	151.266263085753	95.6578316063741	10.2292148915986
F059_x_M007	hybrid	F059	M007	152.632743727069	96.4922527051447	10.0726043376719
F059_x_M008	hybrid	F059	M008	151.679982451474	96.5987736060663	9.92997653898784
F059_x_M009	hybrid	F059	M009	151.638447793438	91.2176586455071	10.3480782040472
F059_x_M010	hybrid	F059	M010	152.458289842569	95.5671875652385	9.726557104968
F059_x_M011	hybrid	F059	M011	152.494370975516	89.4615974347346	10.0104443902427
F060_x_M001	hybrid	F060	M001	152.414613133092	100.381676722323	9.90345401536544
F060_x_M002	hybrid	F060	M002	152.315243611255	100.876764325317	10.3099174258626
F060_x_M003	hybrid	F060	M003	152.598708377585	99.9182373547315	9.8623804387015
F060_x_M004	hybrid	F060	M004	152.775580362413	103.596811152573	9.79457229357574
F060_x_M005	hybrid	F060	M005	152.270145352567	106.241360330556	10.484937192424
F060_x_M007	hybrid	F060	M007	152.928061445819	103.378853569027	10.0243482061574
F060_x_M008	hybrid	F060	M008	152.932128397573	103.884265200009	10.2777373028096
F060_x_M009	hybrid	F060	M009	152.708891207429	99.0457876527036	10.6105522788271
F060_x_M010	hybrid	F060	M010	153.647763093078	102.570453506236	10.3525218040592
F060_x_M011	hybrid	F060	M011	153.176478787181	96.6228028302205	10.2169312214313
F061_x_M001	hybrid	F061	M001	151.248218766503	95.8277011377542	10.3231183881093
F061_x_M002	hybrid	F061	M002	151.384020735884	94.5864458854582	10.0959956789881
F061_x_M003	hybrid	F061	M003	151.746628984665	95.34567478851	9.99330762039497
F061_x_M004	hybrid	F061	M004	151.297180906724	95.8257183070798	9.61174702427054
F061_x_M005	hybrid	F061	M005	151.418971798229	99.3770600487396	10.2672748461289
F061_x_M007	hybrid	F061	M007	151.499071093112	98.4653444472864	10.1389142713933
F061_x_M008	hybrid	F061	M008	151.178450833075	94.5463738772086	10.1836434364494
F061_x_M009	hybrid	F061	M009	150.884411662826	93.843279566283	10.4383667710172
F061_x_M010	hybrid	F061	M010	151.426433315707	96.1380544165082	10.4055050859325
F061_x_M011	hybrid	F061	M011	151.493616273104	93.2271852428945	10.0787823747084
F062_x_M001	hybrid	F062	M001	150.738177491279	97.6249277829386	10.3254661385438
F062_x_M003	hybrid	F062	M003	150.802590305123	96.353557127927	9.94930258045049
F062_x_M005	hybrid	F062	M005	151.194202971102	99.4721447474563	10.3650181144279
F062_x_M007	hybrid	F062	M007	152.172143532405	96.952134676664	9.80549375573045
F062_x_M008	hybrid	F062	M008	151.133841629899	98.2288783960373	9.99556287696789
F062_x_M009	hybrid	F062	M009	150.435764142199	94.0313877594081	10.1966623369684
F063_x_M001	hybrid	F063	M001	150.786047983998	95.7777066830708	9.13566532082903
F063_x_M003	hybrid	F063	M003	151.358089465609	95.4111132360826	9.47441936712396
F063_x_M004	hybrid	F063	M004	150.905153526905	94.1120039799968	9.10491502148858
F063_x_M005	hybrid	F063	M005	150.535018284951	99.8282251221632	9.84833181871995
F063_x_M007	hybrid	F063	M007	151.423621485712	98.7825659113385	9.99292906217972
F063_x_M008	hybrid	F063	M008	151.247800312721	97.8869420341519	9.54246463362178
F063_x_M009	hybrid	F063	M009	150.325915102711	95.0097097234915	10.1651379370187
F063_x_M010	hybrid	F063	M010	150.82704215123	98.7482817316251	9.66120448449533
F063_x_M011	hybrid	F063	M011	151.94079626143	92.4175892708941	9.59282708995296
F064_x_M001	hybrid	F064	M001	150.225293893994	95.4822112464512	10.0126623621904
F064_x_M002	hybrid	F064	M002	149.526835562688	89.3823113718796	9.57217093840698
F064_x_M003	hybrid	F064	M003	150.233579615548	92.1815636528993	9.87862941086606
F064_x_M004	hybrid	F064	M004	150.637795454084	95.0426121642739	9.86793625973216
F064_x_M005	hybrid	F064	M005	151.042912554907	97.6931337117584	10.3584878989093
F064_x_M007	hybrid	F064	M007	150.661309715211	95.1284806891722	10.1660228739092
F064_x_M008	hybrid	F064	M008	150.910451581877	95.6459472298853	9.86992243941263
F064_x_M009	hybrid	F064	M009	150.054323397234	91.59965691716	10.5701197816438
F064_x_M010	hybrid	F064	M010	150.784720598377	96.7739725586443	10.2195443078199
F064_x_M011	hybrid	F064	M011	151.356723210337	94.8355403826059	9.7442557827947
F065_x_M001	hybrid	F065	M001	150.904911382334	98.7253357829248	10.3398293133755
F065_x_M003	hybrid	F065	M003	150.792855449211	97.7583176630485	10.0752076212907
F065_x_M004	hybrid	F065	M004	151.486694753896	98.2024464464007	9.75695744859736
F065_x_M008	hybrid	F065	M008	151.034056335649	101.846741476939	10.0752871638055
F065_x_M009	hybrid	F065	M009	150.251851480298	98.0685520188484	10.33389488608
F065_x_M010	hybrid	F065	M010	151.397930333753	102.479806972782	10.2001725457941
F065_x_M011	hybrid	F065	M011	152.187367737452	93.6695017210257	10.4626747539626
F066_x_M001	hybrid	F066	M001	152.094424327231	97.4189357531666	10.2148427016846
F066_x_M002	hybrid	F066	M002	151.845126633239	95.3393680855201	9.94747624379619
F066_x_M003	hybrid	F066	M003	152.248826913496	95.8409418823661	9.98245684048718
F066_x_M004	hybrid	F066	M004	152.10680666629	96.6244640912578	10.0028956600065
F066_x_M005	hybrid	F066	M005	151.975917438121	98.2002247219504	10.2024141947093
F066_x_M007	hybrid	F066	M007	153.063956695877	98.7995784864516	10.02435534527
F066_x_M008	hybrid	F066	M008	152.073114428355	96.5325347783184	10.013332365813
F066_x_M009	hybrid	F066	M009	151.630800790759	94.1936908957575	10.1196677967228
F066_x_M010	hybrid	F066	M010	152.931822055331	98.2505416440368	10.2822487408256
F066_x_M011	hybrid	F066	M011	152.851333572534	91.6124309691538	10.323554129656
F067_x_M001	hybrid	F067	M001	150.23304694788	93.1029785711343	10.1655095905446
F067_x_M002	hybrid	F067	M002	150.230086786531	88.679815484579	9.72238175400695
F067_x_M003	hybrid	F067	M003	150.845314028047	91.1377078117005	10.436098408144
F067_x_M004	hybrid	F067	M004	150.631581399015	91.8706538291965	9.87119194036068
F067_x_M005	hybrid	F067	M005	150.380383528147	92.8518022357762	10.5277396428316
F067_x_M007	hybrid	F067	M007	151.333148106313	93.9315471994275	10.2588436343754
F067_x_M008	hybrid	F067	M008	151.313319414491	93.2479475470004	9.84981357788882
F067_x_M009	hybrid	F067	M009	150.381652052809	90.3396015617257	10.7864275796321
F067_x_M010	hybrid	F067	M010	150.363283974548	92.6760554761777	10.0270096758093
F067_x_M011	hybrid	F067	M011	151.313196637165	92.4220115591931	10.0461451713614
F068_x_M001	hybrid	F068	M001	151.171868713418	90.9777766525123	9.59166164505504
F068_x_M003	hybrid	F068	M003	151.736210633999	89.4532121581313	9.80766128293546
F068_x_M004	hybrid	F068	M004	152.173022239432	92.9730931967657	9.59037359906043
F068_x_M005	hybrid	F068	M005	151.298054884747	95.4573085557782	9.9856006929242
F068_x_M008	hybrid	F068	M008	152.290693347657	94.1612591104817	10.2869366017186
F068_x_M009	hybrid	F068	M009	151.64144276115	92.176815497156	10.2113236272688
F068_x_M010	hybrid	F068	M010	152.248596726477	94.1631942867101	10.2732410715381
F068_x_M011	hybrid	F068	M011	152.515140377056	89.9016648461091	10.0341485130473
F069_x_M001	hybrid	F069	M001	149.172094595161	87.0816465186978	9.95898968356657
F069_x_M002	hybrid	F069	M002	148.237845029104	85.514136664305	9.53831895849744
F069_x_M003	hybrid	F069	M003	149.828656648081	85.7280638414834	9.32787639981117
F069_x_M004	hybrid	F069	M004	149.459988110081	87.3887969977334	9.74505379463817
F069_x_M005	hybrid	F069	M005	149.728315021576	90.7060292213343	10.0674638049645
F069_x_M007	hybrid	F069	M007	150.384919767411	86.741335314423	9.63040954499303
F069_x_M008	hybrid	F069	M008	149.430274636511	88.1778478604928	9.92658351516849
F069_x_M009	hybrid	F069	M009	148.988479019828	85.5511068669164	10.1361930919134
F069_x_M010	hybrid	F069	M010	149.291868853121	87.7145015910063	9.72436884831215
F069_x_M011	hybrid	F069	M011	150.028636942572	86.8084107629706	9.98895084986221
F070_x_M001	hybrid	F070	M001	151.425861496551	86.2676195559803	9.78768134869853
F070_x_M003	hybrid	F070	M003	150.726324134774	84.9771811060469	9.84657863834198
F070_x_M004	hybrid	F070	M004	151.619315778809	89.4448782679839	10.0142770841517
F070_x_M005	hybrid	F070	M005	150.744253172964	89.704950969678	10.1910373818476
F070_x_M007	hybrid	F070	M007	151.692306065862	86.2728013501039	9.97755983384826
F070_x_M008	hybrid	F070	M008	151.341078224822	87.8241167112189	9.9217199450097
F070_x_M009	hybrid	F070	M009	150.506372975399	86.2186773025603	11.0235042869579
F070_x_M010	hybrid	F070	M010	151.333619413301	89.0179256713645	9.92992635516922
F070_x_M011	hybrid	F070	M011	151.440366676937	85.2356814052991	9.97565214250311
F071_x_M001	hybrid	F071	M001	150.977914952774	90.5449378708825	9.98296956828271
F071_x_M002	hybrid	F071	M002	149.803858437072	85.7578587681324	9.75064203100539
F071_x_M003	hybrid	F071	M003	151.009267026729	89.6327317000795	10.1624882094203
F071_x_M004	hybrid	F071	M004	151.054838627705	92.176204840938	10.131062386377
F071_x_M005	hybrid	F071	M005	150.788309474852	89.5048304268558	9.98535273740693
F071_x_M007	hybrid	F071	M007	151.100791404154	87.2609834741979	9.94814377455927
F071_x_M008	hybrid	F071	M008	150.657387126001	92.2530354803266	10.1681142021078
F071_x_M009	hybrid	F071	M009	150.053955941127	86.8382270206518	10.3518339032066
F071_x_M010	hybrid	F071	M010	150.681085367038	91.1566022168888	9.95586479135172
F071_x_M011	hybrid	F071	M011	151.320102584386	85.5255463552978	10.3212917435484
F072_x_M001	hybrid	F072	M001	149.657430551329	96.5293500550737	9.65965474881457
F072_x_M002	hybrid	F072	M002	149.687576281302	94.4477390285065	9.59891918625874
F072_x_M003	hybrid	F072	M003	150.43730570163	93.2105583388979	9.9226921104859
F072_x_M004	hybrid	F072	M004	149.939938134403	97.7151264168494	9.76702645306768
F072_x_M005	hybrid	F072	M005	149.248062216431	97.6333428996121	9.82119777314497
F072_x_M007	hybrid	F072	M007	150.187492480595	98.2177674690987	10.0775785396834
F072_x_M008	hybrid	F072	M008	149.493940088196	99.4508127054227	9.88393457014021
F072_x_M009	hybrid	F072	M009	149.61316976195	94.1465049343766	10.0885193650361
F072_x_M010	hybrid	F072	M010	149.887837650181	97.3386589560149	10.0567100818227
F072_x_M011	hybrid	F072	M011	150.551082464349	93.9029596774054	9.77908574000459
F073_x_M001	hybrid	F073	M001	150.925717736918	90.7837238991833	9.85989793077345
F073_x_M002	hybrid	F073	M002	149.965915520904	88.7164420905295	9.84829976000203
F073_x_M003	hybrid	F073	M003	151.62572587029	89.2589200954286	9.68183660495517
F073_x_M004	hybrid	F073	M004	151.21383084448	93.0056714593404	9.6603666233374
F073_x_M005	hybrid	F073	M005	150.814798024102	94.5449859808776	9.94608404855942
F073_x_M007	hybrid	F073	M007	151.19282787469	93.8265066686569	9.906529501608
F073_x_M008	hybrid	F073	M008	151.070697574872	93.1155330110443	10.1942791198925
F073_x_M009	hybrid	F073	M009	150.625259909737	89.6327521676092	10.2008185385925
F073_x_M010	hybrid	F073	M010	151.107974191077	92.8701698626721	9.96843696074077
F073_x_M011	hybrid	F073	M011	151.014330068241	86.4382022420187	9.99490551593776
F074_x_M001	hybrid	F074	M001	149.908934891487	91.8040763557535	9.89197574128079
F074_x_M002	hybrid	F074	M002	148.723211669332	90.9517687661129	9.9606759746954
F074_x_M003	hybrid	F074	M003	149.987026322267	87.4101592690965	9.09405418259642
F074_x_M004	hybrid	F074	M004	149.497755806515	94.5375732866823	9.54211829378444
F074_x_M005	hybrid	F074	M005	149.325833884125	94.5694009895694	10.3430509092673
F074_x_M007	hybrid	F074	M007	150.168657101308	95.0518460538308	10.3422605332466
F074_x_M008	hybrid	F074	M008	150.117065504552	94.6382073034542	10.0349737781244
F074_x_M009	hybrid	F074	M009	149.609054026714	92.722450508092	10.2849230836636
F074_x_M010	hybrid	F074	M010	149.668800166843	96.1721968623026	10.3340926552596
F074_x_M011	hybrid	F074	M011	150.457920955127	92.5243005133838	10.3425424227067
F075_x_M001	hybrid	F075	M001	150.196321915664	97.948586396304	10.2089776337172
F075_x_M002	hybrid	F075	M002	149.609663224134	95.8624715335047	10.0985817552846
F075_x_M003	hybrid	F075	M003	150.825697025231	96.8106614753986	9.56601296567143
F075_x_M004	hybrid	F075	M004	150.319389562159	98.7704498040039	9.75189285516193
F075_x_M005	hybrid	F075	M005	150.635241941624	99.1297179146667	10.3178757254352
F075_x_M007	hybrid	F075	M007	150.706616773923	99.6054432170392	9.87386655360853
F075_x_M008	hybrid	F075	M008	150.465374093135	101.135011034533	10.3593385567308
F075_x_M009	hybrid	F075	M009	150.255073575449	96.535205448865	10.4859420361301
F075_x_M010	hybrid	F075	M010	151.187968466674	100.932811814691	10.0504125774228
F075_x_M011	hybrid	F075	M011	151.759180895453	92.946001540112	10.2170087575814
F076_x_M001	hybrid	F076	M001	149.795300939016	92.0879472306474	10.0020029713246
F076_x_M002	hybrid	F076	M002	148.670284888145	88.6707231838495	10.0133342111625
F076_x_M003	hybrid	F076	M003	149.493620915267	89.8690082951296	9.77057605668171
F076_x_M004	hybrid	F076	M004	149.254187639209	89.9360304268784	9.9436573745142
F076_x_M005	hybrid	F076	M005	148.783672274619	91.9511456835258	10.3330305153705
F076_x_M007	hybrid	F076	M007	149.797192510684	91.5661815017998	10.0504712068718
F076_x_M008	hybrid	F076	M008	148.934252442633	91.3190467450917	10.0685910228803
F076_x_M009	hybrid	F076	M009	148.958331908062	87.5452785795051	9.97035581410109
F076_x_M010	hybrid	F076	M010	148.972015050165	92.7694883459795	10.2013292010867
F076_x_M011	hybrid	F076	M011	149.418251613859	90.564441208052	9.88261640323177
F077_x_M001	hybrid	F077	M001	150.01066680791	87.5926922414603	10.3356340314525
F077_x_M003	hybrid	F077	M003	150.104232235088	85.1231845715472	9.11996348878773
F077_x_M004	hybrid	F077	M004	150.069258266044	88.372246824904	9.36541825575435
F077_x_M005	hybrid	F077	M005	149.038915217032	91.3025321642063	10.1064728248072
F077_x_M007	hybrid	F077	M007	150.060287357148	91.0364546588237	10.0945411748194
F077_x_M008	hybrid	F077	M008	148.859405049946	88.9537827345717	10.1151622754084
F077_x_M009	hybrid	F077	M009	149.602433253108	86.9944868101624	10.1510452197351
F077_x_M010	hybrid	F077	M010	150.374023909159	91.2089997004938	10.2121996488635
F078_x_M001	hybrid	F078	M001	148.47433292754	81.7970659487119	9.46472721937799
F078_x_M002	hybrid	F078	M002	147.462538268931	79.8028314033422	9.42197928968974
F078_x_M003	hybrid	F078	M003	149.038014772987	79.1698844655455	8.49052214587668
F078_x_M004	hybrid	F078	M004	148.667188397859	82.0807425867033	9.38108293129113
F078_x_M005	hybrid	F078	M005	148.865129834689	82.5380420892237	9.94528434106378
F078_x_M007	hybrid	F078	M007	148.887741112802	82.3135393831629	9.82337313855652
